class,u_mag,g_mag,r_mag,i_mag,z_mag,max_mag
2,19.587,19.162,18.985,18.779,18.676,19.587
2,19.216,19.065,18.915,18.909,18.677,19.216
2,20.185,19.844,19.606,19.495,19.207,20.185
2,19.262,19.165,19.046,19.001,18.802,19.262
2,19.164,19.206,19.135,19.026,18.87,19.206
2,17.173,16.943,16.558,16.277,16.173,17.173
2,19.31,18.789,18.687,18.508,18.504,19.31
2,19.321,19.267,19.117,19.273,19.074,19.321
2,18.375,18.074,17.988,17.771,17.829,18.375
2,19.109,18.923,18.802,18.619,18.396,19.109
2,18.563,18.372,18.095,18.1,18.158,18.563
2,19.281,19.144,19.233,19.119,19.248,19.281
2,20.14,20.078,20.023,19.683,19.657,20.14
2,20.395,20.378,20.399,20.283,20.185,20.399
2,19.932,19.642,19.279,19.146,19.037,19.932
2,18.452,18.228,18.099,17.968,17.965,18.452
2,17.842,17.635,17.561,17.453,17.266,17.842
2,20.967,20.277,20.243,20.147,19.965,20.967
2,19.534,19.149,19.176,18.975,18.995,19.534
2,17.697,17.495,17.329,17.316,17.286,17.697
2,18.204,17.795,17.714,17.54,17.302,18.204
2,20.396,19.801,19.715,19.537,19.408,20.396
2,19.928,19.905,19.66,19.605,19.814,19.928
2,20.688,18.604,18.37,18.189,18.032,20.688
2,19.269,18.947,18.655,18.649,18.503,19.269
2,19.613,19.677,19.198,19.056,18.975,19.677
2,18.91,18.761,18.525,18.422,18.513,18.91
2,18.901,18.969,18.746,18.719,18.186,18.969
2,18.952,18.738,18.594,18.49,17.959,18.952
2,19.241,19.091,18.866,18.923,19.029,19.241
2,20.308,19.945,19.991,19.908,19.799,20.308
2,18.855,18.734,18.334,18.296,18.425,18.855
2,18.705,18.598,18.489,18.493,18.472,18.705
2,18.921,18.528,18.606,18.407,18.537,18.921
2,19.48,19.13,19.15,19.314,19.259,19.48
2,18.48,18.151,17.903,17.876,17.904,18.48
2,19.129,18.84,18.532,18.529,18.465,19.129
2,19.858,19.599,19.608,19.32,19.255,19.858
2,19.069,18.851,18.815,18.847,18.75,19.069
2,19.423,19.374,19.382,19.04,19.103,19.423
2,18.854,18.489,18.53,18.35,18.455,18.854
2,19.784,19.62,19.583,19.557,19.217,19.784
2,19.494,19.415,19.256,18.977,18.96,19.494
2,19.216,19.077,18.927,18.647,18.427,19.216
2,17.043,16.775,16.96,16.829,16.682,17.043
2,19.33,19.147,18.967,19.046,19.081,19.33
2,19.912,19.408,19.176,18.871,18.921,19.912
2,19.456,18.885,18.824,18.845,18.733,19.456
2,19.795,19.12,18.851,18.529,18.588,19.795
2,19.368,19.187,19.136,19.051,18.819,19.368
2,19.044,18.912,18.849,18.774,18.622,19.044
2,19.255,19.194,19.221,19.078,19.085,19.255
2,19.264,18.858,18.824,18.8,18.748,19.264
2,19.236,19.11,19.207,18.966,19.101,19.236
2,19.06,18.981,19.058,18.832,18.962,19.06
2,19.23,19.017,18.893,18.662,18.717,19.23
2,20.275,19.795,19.352,19.132,19.017,20.275
2,20.044,19.953,19.992,19.853,19.926,20.044
2,18.91,18.703,18.651,18.483,18.49,18.91
2,18.081,17.748,17.586,17.346,17.373,18.081
2,18.934,18.882,18.66,18.506,18.464,18.934
2,19.617,19.381,19.102,18.843,18.878,19.617
2,20.214,19.814,19.713,19.438,19.456,20.214
2,20.346,20.387,20.308,19.892,19.865,20.387
2,18.457,18.33,18.135,17.925,18.038,18.457
2,18.762,18.568,18.746,18.803,18.658,18.803
2,19.186,18.865,18.647,18.695,18.609,19.186
2,18.592,18.234,18.044,17.943,17.778,18.592
2,20.299,20.362,20.402,20.206,19.951,20.402
2,18.895,18.809,18.819,18.612,18.424,18.895
2,18.176,18.014,18.046,17.868,17.888,18.176
2,17.747,17.726,17.452,17.026,16.987,17.747
2,20.024,19.68,19.284,19.012,18.941,20.024
2,20.125,19.688,19.626,19.401,19.344,20.125
2,19.442,19.332,19.243,18.955,18.874,19.442
2,17.498,17.264,17.23,17.216,16.6,17.498
2,20.205,20.195,19.869,19.842,19.462,20.205
2,19.849,19.645,19.185,18.975,18.899,19.849
2,19.077,18.581,18.465,18.467,18.296,19.077
2,20.521,20.264,20.045,19.89,20.046,20.521
2,19.01,18.989,18.82,18.89,19.051,19.051
2,18.772,18.501,18.528,18.457,18.486,18.772
2,19.719,18.527,18.476,18.482,18.479,19.719
2,19.367,19.225,19.147,18.94,18.927,19.367
2,19.39,19.64,19.318,19.282,19.208,19.64
2,19.193,19.053,18.93,19.034,18.92,19.193
2,19.838,19.648,19.407,19.526,19.528,19.838
2,18.462,18.219,18.082,18.119,17.962,18.462
2,18.875,18.461,18.467,18.352,18.433,18.875
2,19.008,18.487,18.32,18.335,18.227,19.008
2,18.914,18.864,18.584,18.611,18.597,18.914
2,18.574,18.391,18.29,18.051,18.015,18.574
2,19.204,18.929,18.747,18.557,18.533,19.204
2,18.421,18.249,18.059,17.774,17.759,18.421
2,18.906,18.393,18.483,18.589,18.437,18.906
2,17.485,17.352,17.137,17.218,17.313,17.485
2,19.78,19.602,19.409,19.216,19.172,19.78
2,18.671,18.603,18.638,18.531,18.155,18.671
2,20.382,20.258,20.192,20.045,20.019,20.382
2,18.44,18.486,18.293,18.25,18.44,18.486
2,19.025,19.089,19.084,18.915,18.795,19.089
2,20.235,20.133,20.0,20.234,20.284,20.284
2,19.894,19.481,19.204,19.198,19.142,19.894
2,19.634,19.564,19.236,19.122,19.178,19.634
2,18.298,18.194,18.113,17.981,18.024,18.298
2,19.507,19.051,18.737,18.67,18.606,19.507
2,20.621,20.414,20.438,20.27,20.142,20.621
2,19.821,19.694,19.531,19.442,19.338,19.821
2,19.184,18.768,18.388,18.203,18.194,19.184
2,19.454,19.184,19.102,19.212,19.086,19.454
2,18.869,18.737,18.662,18.566,18.344,18.869
2,18.708,18.498,18.254,17.961,17.973,18.708
2,19.426,19.362,19.228,18.903,18.994,19.426
2,19.295,18.947,18.946,19.093,18.973,19.295
2,18.244,18.167,18.028,18.141,18.185,18.244
2,18.529,18.343,18.16,17.794,17.777,18.529
2,19.187,18.734,18.344,18.169,18.113,19.187
2,17.703,17.608,17.607,17.569,17.499,17.703
2,19.392,19.197,19.134,19.081,18.994,19.392
2,20.191,20.416,20.089,20.277,20.51,20.51
2,19.001,18.459,18.352,18.128,18.032,19.001
2,17.484,17.382,17.218,17.333,16.962,17.484
2,20.322,20.041,19.495,19.119,18.947,20.322
2,20.14,20.005,19.952,19.64,19.712,20.14
2,18.886,18.612,18.579,18.706,18.558,18.886
2,19.22,19.32,18.943,18.87,18.963,19.32
2,20.039,19.831,19.87,19.699,19.513,20.039
2,19.55,19.241,19.236,19.012,19.053,19.55
2,20.432,20.077,20.019,19.847,19.737,20.432
2,18.478,18.118,18.138,18.324,18.184,18.478
2,19.854,19.794,19.784,19.482,19.542,19.854
2,19.756,19.2,18.828,18.83,18.884,19.756
2,20.079,19.96,19.669,19.457,19.422,20.079
2,18.976,18.866,18.754,18.518,18.484,18.976
2,18.753,18.753,18.759,18.499,18.498,18.759
2,19.271,19.194,18.987,19.0,19.007,19.271
2,18.431,18.313,18.12,18.091,17.962,18.431
2,19.281,19.184,19.045,18.852,18.598,19.281
2,19.333,19.143,19.054,18.923,19.009,19.333
2,19.213,18.848,18.972,18.887,18.998,19.213
2,17.961,17.748,17.736,17.878,17.804,17.961
2,19.422,19.317,19.13,18.939,18.983,19.422
2,19.309,19.105,18.708,18.478,18.488,19.309
2,18.091,18.218,17.979,17.888,17.696,18.218
2,19.083,18.514,18.373,18.083,18.034,19.083
2,19.695,19.529,19.293,18.982,18.806,19.695
2,19.562,19.187,19.013,18.975,19.021,19.562
2,19.746,19.507,19.317,19.135,18.928,19.746
2,19.175,19.03,18.835,18.789,18.812,19.175
2,20.512,20.39,20.373,20.141,20.108,20.512
2,19.262,18.988,18.736,18.419,18.344,19.262
2,18.698,18.659,18.687,18.536,18.406,18.698
2,19.015,18.764,18.835,18.701,18.624,19.015
2,18.66,18.448,18.322,18.156,18.15,18.66
2,18.872,18.773,18.613,18.58,18.566,18.872
2,19.269,19.116,19.113,18.847,18.898,19.269
2,18.965,18.8,18.599,18.624,18.732,18.965
2,19.447,19.31,18.882,18.772,18.736,19.447
2,20.55,20.416,20.429,20.173,20.207,20.55
2,19.265,19.138,18.788,18.78,18.854,19.265
2,19.105,19.005,18.662,18.498,18.435,19.105
2,18.933,18.795,18.537,18.507,18.584,18.933
2,20.476,20.402,20.093,20.056,19.821,20.476
2,18.937,18.85,18.659,18.467,18.491,18.937
2,19.169,19.257,19.012,18.964,18.986,19.257
2,19.207,18.898,18.811,18.947,18.739,19.207
2,19.942,20.081,19.931,19.758,19.715,20.081
2,19.562,19.309,19.048,18.892,18.668,19.562
2,19.042,18.67,18.531,18.404,18.226,19.042
2,20.264,19.116,19.009,18.866,18.892,20.264
2,20.396,20.25,20.225,19.952,19.987,20.396
2,19.752,19.611,19.39,19.062,19.146,19.752
2,19.352,19.298,19.26,19.098,19.018,19.352
2,19.635,19.48,19.474,19.286,19.424,19.635
2,20.889,20.448,20.174,20.173,20.004,20.889
2,19.119,18.414,18.455,18.422,18.302,19.119
2,20.895,20.234,20.263,20.075,19.678,20.895
2,19.61,19.282,19.222,19.111,19.073,19.61
2,19.084,19.004,18.82,18.815,18.966,19.084
2,20.387,20.059,19.88,19.78,19.754,20.387
2,18.19,17.848,17.873,17.723,17.787,18.19
2,20.03,19.714,19.723,19.445,19.486,20.03
2,17.099,16.926,16.655,16.732,16.722,17.099
2,19.333,19.315,19.024,18.995,18.996,19.333
2,19.416,19.335,19.326,19.151,19.169,19.416
2,18.998,18.936,18.908,18.571,18.56,18.998
2,19.095,19.319,18.97,18.995,19.114,19.319
2,19.11,18.942,18.607,18.538,18.555,19.11
2,17.789,17.589,17.299,17.197,17.226,17.789
2,18.45,18.489,18.245,18.271,18.331,18.489
2,18.902,18.687,18.585,18.301,18.284,18.902
2,19.535,19.597,19.631,19.297,19.183,19.631
2,17.264,16.864,16.612,16.37,16.182,17.264
2,17.967,17.758,17.8,17.789,17.682,17.967
2,20.168,19.954,19.461,19.237,19.08,20.168
2,18.701,18.635,18.652,18.5,18.443,18.701
2,19.643,19.475,19.286,19.017,19.105,19.643
2,19.005,19.051,19.101,18.777,18.757,19.101
2,19.328,19.313,19.154,19.098,18.544,19.328
2,19.454,19.236,18.54,18.138,17.979,19.454
2,19.566,19.669,19.218,19.136,19.132,19.669
2,19.594,19.451,19.22,19.094,19.058,19.594
2,20.026,19.337,19.065,19.105,18.918,20.026
2,19.955,19.604,19.219,19.141,19.15,19.955
2,19.253,19.155,18.881,18.8,18.838,19.253
2,18.836,18.637,18.621,18.259,18.286,18.836
2,17.125,17.102,17.021,16.806,16.683,17.125
2,19.282,19.442,19.167,19.123,19.323,19.442
2,18.414,18.03,17.923,17.992,17.877,18.414
2,19.53,19.244,18.888,18.949,18.876,19.53
2,19.94,19.638,19.425,19.396,19.314,19.94
2,19.356,19.402,19.079,19.16,19.35,19.402
2,19.704,19.5,19.209,19.088,19.099,19.704
2,19.523,19.412,19.25,18.94,18.907,19.523
2,19.876,19.927,19.603,19.531,19.451,19.927
2,20.008,19.479,19.309,19.122,19.137,20.008
2,19.251,19.098,19.051,19.034,18.875,19.251
2,19.954,19.703,19.151,18.947,18.397,19.954
2,17.543,17.597,17.524,17.285,17.42,17.597
2,17.913,17.464,17.4,17.395,17.292,17.913
2,19.035,18.954,18.886,18.611,18.639,19.035
2,19.988,19.519,19.297,18.811,18.462,19.988
2,18.832,18.396,18.476,18.264,18.339,18.832
2,18.323,17.908,17.892,17.847,17.743,18.323
2,18.934,18.604,18.607,18.702,18.587,18.934
2,19.299,19.227,19.102,19.205,19.186,19.299
2,19.87,18.589,18.411,18.275,18.141,19.87
2,18.441,18.012,17.921,17.987,17.86,18.441
2,20.751,20.427,20.116,19.731,19.6,20.751
2,19.732,19.158,18.88,18.781,18.498,19.732
2,20.016,19.728,19.518,19.44,19.301,20.016
2,19.288,19.247,19.205,18.98,18.859,19.288
2,19.64,19.425,19.239,19.105,19.196,19.64
2,19.877,19.338,19.135,19.101,18.889,19.877
2,19.216,18.899,18.848,18.63,18.727,19.216
2,19.579,19.167,19.279,18.989,18.808,19.579
2,19.408,19.337,19.389,19.051,19.091,19.408
2,19.881,19.307,19.149,19.157,18.958,19.881
2,18.672,18.503,18.256,18.3,18.357,18.672
2,19.029,18.74,18.528,18.571,18.704,19.029
2,19.643,19.501,19.107,18.894,18.534,19.643
2,19.139,19.058,18.779,18.793,18.801,19.139
2,20.108,19.715,19.693,19.72,19.453,20.108
2,19.18,19.121,19.07,18.775,18.655,19.18
2,19.672,19.457,19.299,19.015,18.916,19.672
2,18.624,18.296,18.105,17.884,17.798,18.624
2,19.025,18.898,18.933,18.774,18.325,19.025
2,18.956,18.878,18.846,18.592,18.687,18.956
2,19.363,19.175,19.065,18.944,18.807,19.363
2,17.565,17.318,17.402,17.501,17.48,17.565
2,18.52,18.465,18.339,18.194,18.35,18.52
2,17.837,17.708,17.695,17.461,17.44,17.837
2,18.856,18.785,18.678,18.718,18.678,18.856
2,18.861,18.68,18.602,18.332,18.234,18.861
2,19.583,19.133,18.865,18.624,18.505,19.583
2,20.334,20.136,20.155,19.789,19.832,20.334
2,20.016,19.914,19.723,19.619,19.362,20.016
2,19.234,19.194,19.129,18.852,18.778,19.234
2,18.433,18.33,18.194,18.278,17.808,18.433
2,17.672,17.331,17.001,17.216,16.391,17.672
2,19.923,19.592,19.604,19.746,19.51,19.923
2,18.899,18.756,18.407,18.342,18.412,18.899
2,19.764,19.47,19.317,19.069,18.814,19.764
2,19.234,19.15,19.107,19.006,18.877,19.234
2,18.832,18.679,18.602,18.742,18.7,18.832
2,20.189,19.927,19.598,19.615,19.554,20.189
2,20.215,20.21,19.768,19.737,19.779,20.215
2,17.493,17.198,17.133,17.207,17.176,17.493
2,19.244,19.239,19.031,18.942,19.172,19.244
2,18.868,18.684,18.501,18.536,18.385,18.868
2,19.615,19.275,19.321,18.979,18.808,19.615
2,19.64,19.27,19.278,19.145,18.994,19.64
2,20.671,20.478,20.239,20.175,20.197,20.671
2,17.93,17.995,17.9,17.593,17.551,17.995
2,19.817,19.47,19.502,19.622,19.4,19.817
2,20.171,20.321,19.962,19.891,19.932,20.321
2,16.331,15.817,15.499,15.531,15.058,16.331
2,19.309,19.058,18.843,18.974,19.123,19.309
2,19.636,19.392,19.278,19.007,18.866,19.636
2,18.825,18.592,18.349,18.313,18.214,18.825
2,19.076,18.982,18.691,18.566,18.493,19.076
2,18.961,18.848,18.675,18.664,18.793,18.961
2,19.986,19.526,18.927,18.603,18.442,19.986
2,15.836,15.72,15.574,15.629,15.484,15.836
2,20.318,19.868,19.967,19.622,19.58,20.318
2,19.555,19.345,19.223,19.018,19.055,19.555
2,19.754,18.961,18.589,18.234,17.849,19.754
2,18.598,18.544,18.633,18.411,18.442,18.633
2,20.258,19.078,18.596,18.477,18.12,20.258
2,20.586,20.336,20.049,19.994,20.095,20.586
2,19.29,19.175,18.991,18.715,18.817,19.29
2,19.257,18.987,18.875,18.723,18.469,19.257
2,19.873,19.63,19.601,19.428,19.535,19.873
2,19.033,18.793,18.43,18.422,18.482,19.033
2,20.247,19.768,19.279,18.935,18.779,20.247
2,19.435,18.981,18.884,18.706,18.641,19.435
2,19.375,19.197,18.966,19.026,19.009,19.375
2,20.151,20.107,20.107,19.839,19.725,20.151
2,19.552,19.456,19.537,19.278,19.294,19.552
2,19.406,19.212,18.969,19.014,18.782,19.406
2,18.459,18.364,18.352,18.403,18.28,18.459
2,18.741,18.65,18.688,18.534,18.603,18.741
2,19.224,18.878,18.819,18.892,18.634,19.224
2,19.268,18.959,18.812,18.476,18.5,19.268
2,17.055,17.128,16.852,16.779,16.799,17.128
2,19.087,18.619,18.574,18.662,18.597,19.087
2,19.65,19.031,18.911,18.666,18.757,19.65
2,19.946,19.47,19.439,19.525,19.402,19.946
2,19.172,18.816,18.636,18.592,18.428,19.172
2,18.844,18.737,18.636,18.536,18.288,18.844
2,18.955,18.933,19.01,18.805,18.92,19.01
2,19.71,19.541,19.615,19.722,19.491,19.722
2,19.681,19.494,19.351,18.942,18.987,19.681
2,19.777,19.768,19.457,19.553,19.714,19.777
2,19.453,19.359,19.307,18.964,18.85,19.453
2,19.043,18.897,18.849,18.726,18.532,19.043
2,18.813,18.815,18.775,18.457,18.486,18.815
2,19.45,19.173,18.902,18.729,18.453,19.45
2,19.553,19.369,19.065,18.86,18.892,19.553
2,19.44,18.779,18.496,18.356,18.083,19.44
2,20.255,19.99,19.455,19.087,18.713,20.255
2,19.622,19.357,18.915,18.815,18.79,19.622
2,18.904,18.701,18.496,18.261,18.366,18.904
2,19.847,19.685,19.334,19.089,19.129,19.847
2,19.881,19.368,18.832,18.656,18.52,19.881
2,18.562,18.299,18.277,18.342,18.302,18.562
2,19.779,19.675,19.446,18.949,18.815,19.779
2,19.286,19.09,18.874,18.743,18.844,19.286
2,19.417,18.952,18.893,18.892,18.73,19.417
2,19.187,19.069,18.89,18.789,18.91,19.187
2,18.342,18.3,18.228,18.209,18.204,18.342
2,18.502,18.388,18.177,18.173,18.113,18.502
2,19.954,19.579,19.486,19.214,19.299,19.954
2,19.414,19.147,19.132,19.041,18.895,19.414
2,19.09,18.975,19.057,18.835,18.82,19.09
2,19.238,19.106,18.967,19.009,19.152,19.238
2,19.401,19.109,18.845,18.591,18.738,19.401
2,19.478,19.224,19.28,19.183,18.941,19.478
2,19.908,19.606,19.174,19.071,19.011,19.908
2,18.957,18.648,18.62,18.615,18.453,18.957
2,18.433,18.277,18.144,18.221,18.234,18.433
2,20.29,18.712,18.49,18.483,18.462,20.29
2,20.036,19.449,19.481,19.082,18.944,20.036
2,18.654,18.64,18.601,18.307,18.188,18.654
2,18.653,18.354,18.213,18.118,18.011,18.653
2,19.283,18.9,18.949,18.722,18.561,19.283
2,18.561,18.577,18.337,18.381,18.439,18.577
2,20.207,19.943,19.892,19.694,19.904,20.207
2,19.243,19.068,18.997,18.741,18.487,19.243
2,20.55,20.445,20.579,20.146,20.004,20.579
2,18.214,18.02,17.812,17.877,17.926,18.214
2,19.272,19.291,19.135,18.736,18.596,19.291
2,19.197,19.12,19.094,18.899,18.781,19.197
2,19.201,18.937,18.644,18.683,18.685,19.201
2,19.017,19.004,18.957,18.805,18.735,19.017
2,19.307,19.207,18.97,18.892,19.029,19.307
2,20.752,20.423,20.044,20.186,19.986,20.752
2,19.125,18.852,18.999,18.872,18.854,19.125
2,19.707,19.244,19.165,18.963,18.897,19.707
2,19.399,19.231,18.894,18.528,18.738,19.399
2,19.185,19.08,18.906,18.661,18.679,19.185
2,18.994,18.845,18.659,18.649,18.604,18.994
2,19.339,19.242,19.234,18.971,19.021,19.339
2,19.796,19.612,19.593,19.686,19.541,19.796
2,19.713,18.943,18.381,18.235,18.337,19.713
2,18.615,18.116,17.676,17.196,17.159,18.615
2,20.549,20.379,20.235,20.017,20.105,20.549
2,19.238,19.387,19.343,19.13,19.002,19.387
2,18.803,18.523,18.412,18.52,18.542,18.803
2,19.839,19.188,19.181,19.115,18.87,19.839
2,18.553,18.309,18.273,18.239,18.177,18.553
2,19.245,19.178,19.26,19.074,18.875,19.26
2,20.307,20.162,19.954,20.124,20.003,20.307
2,18.859,18.761,18.718,18.447,18.324,18.859
2,19.581,19.363,19.113,19.123,18.938,19.581
2,18.984,18.86,18.826,18.98,18.994,18.994
2,19.517,19.285,19.227,18.918,18.888,19.517
2,19.018,18.939,18.859,18.685,18.711,19.018
2,18.094,18.036,17.842,17.792,17.885,18.094
2,20.533,20.144,20.154,20.17,20.001,20.533
2,19.139,19.305,18.67,18.686,17.798,19.305
2,20.341,19.751,19.687,19.657,19.42,20.341
2,20.547,20.451,20.412,20.055,20.134,20.547
2,19.853,19.572,19.402,19.145,18.997,19.853
2,20.409,19.98,19.626,19.703,19.698,20.409
2,19.151,18.967,19.098,18.934,18.708,19.151
2,19.528,19.01,18.986,18.986,18.753,19.528
2,19.267,19.07,18.986,18.654,18.65,19.267
2,19.431,19.356,19.475,19.248,18.938,19.475
2,19.097,18.926,18.824,18.623,18.732,19.097
2,19.369,19.186,19.092,19.115,18.887,19.369
2,19.356,18.986,18.997,18.822,18.901,19.356
2,19.283,19.22,19.289,18.981,18.977,19.289
2,19.422,19.111,19.11,18.897,18.928,19.422
2,20.007,19.685,19.776,19.65,19.585,20.007
2,19.157,19.026,18.772,18.781,18.778,19.157
2,19.118,19.06,18.911,18.862,18.976,19.118
2,19.562,19.44,19.214,19.093,19.227,19.562
2,19.144,18.833,18.873,18.761,18.836,19.144
2,18.273,18.429,18.302,17.961,17.948,18.429
2,20.283,19.949,19.916,19.659,19.448,20.283
2,19.464,19.34,19.097,19.125,19.248,19.464
2,19.224,18.886,18.819,18.626,18.466,19.224
2,20.617,20.483,20.205,20.077,20.226,20.617
2,19.19,18.722,18.799,18.746,18.741,19.19
2,19.262,19.198,19.216,18.966,18.968,19.262
2,19.977,19.732,19.528,19.212,19.352,19.977
2,18.436,18.1,18.245,18.224,18.309,18.436
2,20.343,20.058,20.119,19.892,19.773,20.343
2,19.111,19.046,18.983,18.837,18.958,19.111
2,20.665,20.486,20.286,20.062,20.192,20.665
2,18.524,18.56,18.549,18.291,18.207,18.56
2,19.364,18.947,18.938,18.961,18.959,19.364
2,19.476,19.121,19.042,18.916,19.081,19.476
2,19.3,19.471,19.19,19.128,19.087,19.471
2,18.657,18.246,18.148,18.221,18.123,18.657
2,19.293,19.061,18.889,18.782,18.577,19.293
2,20.664,20.332,20.371,20.477,20.204,20.664
2,19.942,19.621,19.509,19.149,18.926,19.942
2,19.51,19.018,19.025,19.223,19.066,19.51
2,19.707,19.683,19.709,19.693,19.483,19.709
2,19.777,19.314,18.799,18.96,18.914,19.777
2,19.336,19.168,18.871,18.601,17.982,19.336
2,19.298,18.949,19.057,18.985,19.07,19.298
2,19.392,19.267,18.975,18.976,19.054,19.392
2,19.709,19.2,18.99,18.563,18.364,19.709
2,17.371,17.229,17.111,16.865,16.785,17.371
2,19.221,19.166,19.108,18.835,18.655,19.221
2,19.313,19.06,18.821,18.493,18.383,19.313
2,20.485,20.315,20.304,20.073,20.121,20.485
2,18.638,18.622,18.602,18.415,18.359,18.638
2,20.074,19.495,19.718,19.669,19.491,20.074
2,20.54,20.268,20.005,20.162,19.978,20.54
2,19.775,18.764,17.838,17.547,17.202,19.775
2,17.454,17.24,16.933,16.95,16.981,17.454
2,19.901,19.995,20.057,19.86,19.775,20.057
2,18.571,18.458,18.278,18.319,18.336,18.571
2,19.645,19.484,19.183,19.225,19.359,19.645
2,19.282,19.197,19.052,19.063,19.044,19.282
2,18.449,18.423,18.381,18.316,18.193,18.449
2,19.64,19.502,19.223,19.237,19.35,19.64
2,19.276,19.213,19.179,18.814,18.647,19.276
2,18.963,18.758,18.533,18.15,18.066,18.963
2,17.72,17.591,17.518,17.315,17.239,17.72
2,17.212,17.02,16.911,16.798,16.853,17.212
2,19.195,19.027,18.963,18.738,18.704,19.195
2,19.092,18.863,18.958,18.851,18.795,19.092
2,20.496,20.42,20.369,20.113,20.156,20.496
2,18.217,17.984,18.104,18.207,18.198,18.217
2,19.806,19.546,19.159,18.804,18.449,19.806
2,19.369,19.301,18.994,18.982,19.097,19.369
2,19.736,19.645,19.342,19.392,19.367,19.736
2,20.261,20.037,19.854,19.914,19.903,20.261
2,19.839,19.688,19.494,19.37,19.181,19.839
2,18.999,19.089,19.062,18.676,18.629,19.089
2,20.764,20.389,20.469,20.371,20.045,20.764
2,19.365,18.782,18.292,17.958,17.878,19.365
2,20.211,20.629,20.073,19.993,20.071,20.629
2,19.131,18.812,18.527,18.297,18.033,19.131
2,20.106,19.853,19.91,19.684,19.669,20.106
2,18.96,18.726,18.542,18.675,18.559,18.96
2,18.868,18.433,18.543,18.506,18.7,18.868
2,18.81,18.616,18.738,18.6,18.316,18.81
2,19.833,19.268,19.217,19.131,18.904,19.833
2,17.67,17.579,17.625,17.554,17.501,17.67
2,20.749,19.486,19.327,19.284,19.179,20.749
2,19.957,20.145,20.146,19.98,19.754,20.146
2,19.652,19.006,18.419,17.966,17.825,19.652
2,19.953,19.638,19.448,19.07,19.056,19.953
2,18.682,18.472,18.513,18.346,18.391,18.682
2,19.384,19.228,19.229,18.953,18.964,19.384
2,18.169,17.7,17.415,17.445,17.282,18.169
2,19.993,19.813,19.646,19.555,19.378,19.993
2,19.132,18.671,18.589,18.592,18.53,19.132
2,19.285,18.983,18.624,18.522,18.119,19.285
2,19.023,18.837,18.576,18.668,18.664,19.023
2,16.37,16.154,16.046,16.085,16.141,16.37
2,18.994,19.021,18.872,18.944,18.934,19.021
2,19.634,19.683,19.721,19.467,19.464,19.721
2,18.497,18.483,18.061,17.576,17.553,18.497
2,19.391,19.057,19.073,19.044,18.739,19.391
2,19.498,19.16,19.094,18.894,19.042,19.498
2,19.492,19.338,19.218,19.37,19.302,19.492
2,19.791,19.12,19.181,19.039,18.891,19.791
2,18.923,18.778,18.451,18.395,18.002,18.923
2,19.151,19.025,18.897,18.93,18.961,19.151
2,20.525,20.137,20.082,20.029,19.845,20.525
2,20.237,20.079,20.16,19.93,19.908,20.237
2,20.458,20.405,20.048,19.925,20.086,20.458
2,19.726,19.54,19.619,19.37,19.289,19.726
2,19.755,19.132,18.989,18.914,18.696,19.755
2,19.608,19.635,19.361,19.448,19.622,19.635
2,17.641,17.514,17.339,17.272,17.256,17.641
2,18.667,18.515,18.412,18.306,18.372,18.667
2,19.192,19.111,19.132,18.912,18.926,19.192
2,19.259,18.972,18.829,18.875,18.932,19.259
2,19.353,19.326,19.266,19.231,19.298,19.353
2,18.26,18.154,17.962,17.942,17.998,18.26
2,19.784,19.513,19.411,19.063,19.164,19.784
2,18.127,17.878,17.617,17.519,17.45,18.127
2,18.721,18.597,18.465,18.414,18.547,18.721
